id_student,code_module,code_presentation,risk_tier,dropout_risk_score,total_clicks,avg_score,submissions,active_days,num_of_prev_attempts,final_result
394314,BBB,2014J,Critical,7.98,740.0,63.0,5.0,30.0,0,Withdrawn
571382,DDD,2013J,Critical,7.98,0.0,77.5,2.0,0.0,0,Withdrawn
595246,FFF,2013J,Critical,7.98,445.0,70.0,2.0,23.0,0,Withdrawn
582514,CCC,2014J,Critical,7.98,65.0,61.0,5.0,4.0,0,Withdrawn
542010,BBB,2013B,Critical,7.98,70.0,72.75,4.0,3.0,0,Withdrawn
157310,DDD,2014B,Critical,7.98,0.0,65.0,7.0,0.0,1,Withdrawn
591986,BBB,2013J,Critical,7.98,0.0,75.67,3.0,0.0,0,Withdrawn
688097,FFF,2014J,Critical,7.98,142.0,72.0,1.0,13.0,0,Withdrawn
282038,BBB,2013J,Critical,7.98,187.0,65.0,1.0,8.0,0,Withdrawn
651730,GGG,2014J,Critical,7.98,190.0,68.0,3.0,17.0,0,Withdrawn
100282,BBB,2013J,Critical,7.98,42.0,78.0,1.0,5.0,1,Withdrawn
478326,DDD,2014J,Critical,7.98,133.0,70.0,2.0,23.0,0,Withdrawn
604655,DDD,2013J,Critical,7.98,268.0,57.5,4.0,22.0,0,Withdrawn
628366,EEE,2014J,Critical,7.98,10.0,72.0,3.0,2.0,1,Withdrawn
378721,BBB,2013J,Critical,7.98,29.0,69.25,4.0,6.0,1,Withdrawn
264723,CCC,2014J,Critical,7.98,9.0,69.67,6.0,3.0,0,Withdrawn
2014252,DDD,2014J,Critical,7.98,0.0,54.64,11.0,0.0,1,Withdrawn
629822,CCC,2014J,Critical,7.98,86.0,51.38,8.0,12.0,0,Withdrawn
493876,DDD,2013J,Critical,7.98,250.0,56.0,10.0,16.0,0,Withdrawn
157310,CCC,2014J,Critical,7.98,4.0,65.0,7.0,1.0,1,Withdrawn
603113,BBB,2013J,Critical,7.98,7.0,65.0,5.0,1.0,0,Withdrawn
604606,FFF,2013J,Critical,7.98,785.0,63.0,2.0,44.0,0,Withdrawn
599429,CCC,2014J,Critical,7.98,105.0,74.67,3.0,5.0,0,Withdrawn
134982,CCC,2014J,Critical,7.98,44.0,56.4,5.0,2.0,0,Withdrawn
315517,DDD,2014B,Critical,7.98,195.0,71.0,1.0,24.0,1,Withdrawn
480181,FFF,2013B,Critical,7.98,786.0,62.0,3.0,39.0,0,Withdrawn
598260,BBB,2013J,Critical,7.98,233.0,56.11,9.0,27.0,0,Withdrawn
598752,FFF,2013J,Critical,7.98,910.0,62.0,4.0,33.0,0,Withdrawn
528175,DDD,2014J,Critical,7.98,598.0,60.5,2.0,45.0,0,Withdrawn
1930644,CCC,2014B,Critical,7.98,509.0,52.5,8.0,24.0,0,Withdrawn
2532840,FFF,2013B,Critical,7.98,806.0,64.0,2.0,25.0,1,Withdrawn
307297,CCC,2014J,Critical,7.98,133.0,66.0,2.0,6.0,0,Withdrawn
402210,CCC,2014J,Critical,7.98,640.0,43.58,12.0,35.0,0,Withdrawn
688284,DDD,2014J,Critical,7.97,480.0,42.17,6.0,76.0,0,Withdrawn
677631,EEE,2014J,Critical,7.97,243.0,68.5,2.0,26.0,0,Withdrawn
153788,CCC,2014B,Critical,7.97,357.0,66.5,4.0,18.0,0,Withdrawn
415969,AAA,2013J,Critical,7.97,1359.0,59.67,6.0,49.0,0,Withdrawn
367815,CCC,2014J,Critical,7.97,248.0,65.67,3.0,19.0,0,Withdrawn
963176,DDD,2014B,Critical,7.97,398.0,62.0,2.0,46.0,0,Withdrawn
366164,CCC,2014J,Critical,7.97,1113.0,53.33,6.0,39.0,0,Withdrawn
585643,CCC,2014J,Critical,7.97,281.0,66.25,4.0,13.0,0,Withdrawn
633881,FFF,2014B,Critical,7.97,511.0,65.5,2.0,31.0,0,Withdrawn
555132,DDD,2014J,Critical,7.97,343.0,64.2,5.0,19.0,1,Withdrawn
27417,DDD,2013J,Critical,7.97,410.0,50.62,8.0,30.0,0,Withdrawn
629088,BBB,2014B,Critical,7.97,102.0,64.0,1.0,11.0,0,Withdrawn
2043916,DDD,2013J,Critical,7.97,117.0,61.0,2.0,8.0,0,Withdrawn
607609,EEE,2013J,Critical,7.97,311.0,70.0,1.0,14.0,0,Withdrawn
611586,BBB,2014B,Critical,7.97,170.0,72.67,3.0,13.0,0,Withdrawn
310088,CCC,2014B,Critical,7.97,280.0,62.5,2.0,40.0,0,Withdrawn
590543,FFF,2014B,Critical,7.97,844.0,62.0,2.0,51.0,0,Withdrawn
591648,DDD,2014B,Critical,7.97,0.0,68.0,1.0,0.0,1,Withdrawn
683832,FFF,2014J,Critical,7.97,582.0,73.0,2.0,27.0,0,Withdrawn
584673,FFF,2013J,Critical,7.97,119.0,69.0,2.0,14.0,0,Withdrawn
530172,EEE,2013J,Critical,7.97,482.0,68.0,1.0,23.0,0,Withdrawn
598353,FFF,2013J,Critical,7.97,86.0,68.0,3.0,9.0,0,Withdrawn
235097,BBB,2014B,Critical,7.97,124.0,70.6,5.0,8.0,2,Withdrawn
598536,DDD,2013J,Critical,7.97,792.0,43.5,12.0,85.0,0,Withdrawn
493650,DDD,2014J,Critical,7.97,160.0,67.5,2.0,18.0,0,Withdrawn
86047,CCC,2014B,Critical,7.97,175.0,50.79,14.0,11.0,0,Withdrawn
686797,CCC,2014J,Critical,7.97,145.0,78.0,1.0,9.0,0,Withdrawn
357030,BBB,2013B,Critical,7.97,68.0,67.0,2.0,15.0,0,Withdrawn
524431,FFF,2013B,Critical,7.97,1007.0,66.2,5.0,30.0,0,Withdrawn
584591,DDD,2013J,Critical,7.97,608.0,65.0,5.0,31.0,0,Withdrawn
559011,BBB,2013B,Critical,7.97,154.0,66.67,3.0,13.0,0,Withdrawn
655484,CCC,2014J,Critical,7.97,147.0,69.5,2.0,7.0,0,Withdrawn
604574,DDD,2013J,Critical,7.97,677.0,66.0,4.0,33.0,0,Withdrawn
631888,EEE,2014J,Critical,7.97,633.0,65.0,2.0,26.0,0,Withdrawn
2230457,BBB,2014B,Critical,7.97,263.0,56.71,7.0,24.0,0,Withdrawn
626307,GGG,2014B,Critical,7.97,112.0,68.6,5.0,20.0,0,Withdrawn
550024,FFF,2013B,Critical,7.97,3199.0,61.0,2.0,50.0,0,Withdrawn
552999,DDD,2013B,Critical,7.97,497.0,56.17,6.0,50.0,0,Withdrawn
564356,CCC,2014J,Critical,7.97,75.0,57.43,7.0,7.0,0,Withdrawn
2576122,AAA,2013J,Critical,7.96,250.0,64.0,2.0,14.0,0,Withdrawn
405743,DDD,2013B,Critical,7.96,243.0,60.0,6.0,47.0,1,Withdrawn
353969,DDD,2014J,Critical,7.96,229.0,62.67,3.0,30.0,0,Withdrawn
490769,CCC,2014B,Critical,7.96,826.0,52.4,5.0,58.0,0,Withdrawn
119444,BBB,2014J,Critical,7.96,83.0,62.25,8.0,11.0,0,Withdrawn
565066,CCC,2014J,Critical,7.96,721.0,49.6,5.0,36.0,0,Withdrawn
631300,CCC,2014B,Critical,7.96,216.0,50.0,13.0,7.0,0,Withdrawn
513415,DDD,2014B,Critical,7.96,97.0,75.0,1.0,8.0,1,Withdrawn
655484,EEE,2014J,Critical,7.96,61.0,69.5,2.0,13.0,0,Withdrawn
625828,FFF,2014B,Critical,7.96,610.0,62.5,2.0,32.0,0,Withdrawn
596275,BBB,2013J,Critical,7.96,98.0,73.5,2.0,6.0,0,Withdrawn
646091,FFF,2014J,Critical,7.96,379.0,76.0,1.0,23.0,0,Withdrawn
600906,GGG,2013J,Critical,7.96,448.0,55.0,1.0,41.0,0,Withdrawn
632329,EEE,2014B,Critical,7.96,713.0,65.0,1.0,39.0,0,Withdrawn
580706,DDD,2013J,Critical,7.96,485.0,61.0,2.0,34.0,0,Withdrawn
578427,DDD,2013J,Critical,7.96,486.0,58.44,9.0,35.0,0,Withdrawn
2227004,BBB,2013J,Critical,7.96,47.0,64.0,3.0,4.0,1,Withdrawn
483267,CCC,2014B,Critical,7.96,218.0,62.0,2.0,16.0,0,Withdrawn
495903,DDD,2014J,Critical,7.96,571.0,62.5,4.0,62.0,0,Withdrawn
561905,DDD,2013J,Critical,7.96,947.0,52.8,5.0,58.0,0,Withdrawn
693082,DDD,2014J,Critical,7.96,263.0,63.33,3.0,25.0,0,Withdrawn
2269148,DDD,2014J,Critical,7.96,232.0,64.5,4.0,41.0,1,Withdrawn
386140,DDD,2014B,Critical,7.96,393.0,57.0,3.0,27.0,0,Withdrawn
506476,DDD,2013J,Critical,7.96,129.0,73.0,1.0,11.0,0,Withdrawn
442745,BBB,2014J,Critical,7.96,12.0,71.5,2.0,3.0,0,Withdrawn
509407,FFF,2013J,Critical,7.96,26.0,72.0,1.0,9.0,1,Withdrawn
571382,DDD,2014J,Critical,7.96,189.0,77.5,2.0,23.0,1,Withdrawn
559697,BBB,2013B,Critical,7.96,210.0,67.33,3.0,20.0,0,Withdrawn
655852,FFF,2014J,Critical,7.96,213.0,70.0,1.0,10.0,0,Withdrawn
656360,FFF,2014J,Critical,7.96,1268.0,64.5,3.0,43.0,0,Withdrawn
543361,DDD,2014B,Critical,7.96,195.0,65.0,1.0,15.0,0,Withdrawn
688144,BBB,2014J,Critical,7.96,50.0,77.5,2.0,3.0,0,Withdrawn
98256,FFF,2014J,Critical,7.96,355.0,68.0,2.0,21.0,0,Withdrawn
620951,DDD,2014B,Critical,7.96,173.0,71.0,1.0,10.0,0,Withdrawn
524261,DDD,2013J,Critical,7.96,631.0,57.4,10.0,47.0,1,Withdrawn
622130,CCC,2014B,Critical,7.96,0.0,68.25,4.0,0.0,0,Withdrawn
387335,DDD,2013B,Critical,7.96,171.0,60.5,2.0,14.0,0,Withdrawn
574695,FFF,2013J,Critical,7.96,548.0,62.0,1.0,15.0,0,Withdrawn
611245,FFF,2014B,Critical,7.96,303.0,66.67,3.0,18.0,1,Withdrawn
401011,CCC,2014J,Critical,7.96,341.0,63.2,5.0,11.0,0,Withdrawn
678877,FFF,2014J,Critical,7.96,889.0,60.0,2.0,47.0,0,Withdrawn
501302,FFF,2013B,Critical,7.96,0.0,72.0,2.0,0.0,0,Withdrawn
570377,EEE,2013J,Critical,7.96,1205.0,69.5,2.0,35.0,0,Withdrawn
601930,BBB,2014J,Critical,7.96,53.0,76.5,2.0,12.0,0,Withdrawn
630891,CCC,2014J,Critical,7.96,504.0,39.08,13.0,30.0,0,Withdrawn
558626,DDD,2013B,Critical,7.96,132.0,70.0,1.0,10.0,0,Withdrawn
278786,EEE,2013J,Critical,7.96,0.0,68.0,4.0,0.0,0,Withdrawn
682015,FFF,2014J,Critical,7.96,330.0,72.0,1.0,18.0,0,Withdrawn
584586,CCC,2014B,Critical,7.96,0.0,66.2,5.0,0.0,0,Withdrawn
316061,FFF,2013J,Critical,7.96,220.0,76.0,2.0,14.0,0,Withdrawn
2627398,BBB,2014J,Critical,7.96,138.0,57.67,3.0,23.0,0,Withdrawn
97865,BBB,2014B,Critical,7.96,91.0,77.0,5.0,13.0,3,Withdrawn
578541,CCC,2014B,Critical,7.96,488.0,53.17,6.0,27.0,0,Withdrawn
505700,CCC,2014J,Critical,7.96,650.0,49.2,10.0,48.0,0,Withdrawn
467396,BBB,2013J,Critical,7.96,0.0,66.2,5.0,0.0,1,Withdrawn
508047,BBB,2013J,Critical,7.96,96.0,71.0,1.0,12.0,0,Withdrawn
596805,FFF,2014J,Critical,7.96,202.0,76.0,2.0,14.0,2,Withdrawn
572871,FFF,2013J,Critical,7.96,628.0,70.33,3.0,10.0,0,Withdrawn
685330,FFF,2014J,Critical,7.96,5891.0,36.44,9.0,67.0,0,Withdrawn
429777,BBB,2014B,Critical,7.96,38.0,69.0,2.0,7.0,0,Withdrawn
352953,BBB,2014B,Critical,7.96,27.0,77.0,1.0,8.0,2,Withdrawn
611800,DDD,2014B,Critical,7.96,8.0,69.0,7.0,2.0,0,Withdrawn
328173,DDD,2013J,Critical,7.95,750.0,57.0,4.0,77.0,0,Withdrawn
601653,CCC,2014J,Critical,7.95,156.0,67.5,4.0,5.0,0,Withdrawn
549504,FFF,2013B,Critical,7.95,1012.0,66.0,1.0,44.0,0,Withdrawn
678241,GGG,2014J,Critical,7.95,115.0,67.5,2.0,14.0,0,Withdrawn
543963,BBB,2014B,Critical,7.95,15.0,72.0,1.0,3.0,0,Withdrawn
586407,BBB,2013J,Critical,7.95,122.0,75.0,1.0,10.0,0,Withdrawn
528535,DDD,2014J,Critical,7.95,304.0,65.5,4.0,34.0,1,Withdrawn
644871,FFF,2014J,Critical,7.95,266.0,72.0,1.0,10.0,0,Withdrawn
607533,FFF,2013J,Critical,7.95,342.0,70.0,1.0,23.0,0,Withdrawn
649542,BBB,2014J,Critical,7.95,20.0,70.0,2.0,3.0,0,Withdrawn
178072,CCC,2014B,Critical,7.95,221.0,57.91,11.0,26.0,0,Withdrawn
678575,BBB,2014J,Critical,7.95,166.0,67.0,4.0,15.0,0,Withdrawn
561441,GGG,2014B,Critical,7.95,171.0,74.0,1.0,13.0,1,Withdrawn
549928,DDD,2013B,Critical,7.95,339.0,62.33,3.0,33.0,0,Withdrawn
393094,DDD,2014J,Critical,7.95,14.0,76.0,5.0,6.0,2,Withdrawn
520332,CCC,2014B,Critical,7.95,6.0,66.6,5.0,2.0,0,Withdrawn
566482,DDD,2014J,Critical,7.95,688.0,58.83,6.0,48.0,1,Withdrawn
197538,FFF,2014B,Critical,7.95,380.0,59.75,4.0,32.0,1,Withdrawn
531894,FFF,2013B,Critical,7.95,2156.0,55.0,2.0,55.0,1,Withdrawn
512525,DDD,2013J,Critical,7.95,505.0,54.75,4.0,43.0,0,Withdrawn
566482,DDD,2013J,Critical,7.95,616.0,58.83,6.0,32.0,0,Withdrawn
2028523,FFF,2014J,Critical,7.95,646.0,67.5,2.0,12.0,0,Withdrawn
2588655,DDD,2013J,Critical,7.95,117.0,58.67,9.0,14.0,1,Withdrawn
589441,CCC,2014J,Critical,7.95,190.0,50.67,9.0,24.0,0,Withdrawn
648676,BBB,2014J,Critical,7.95,251.0,58.25,4.0,26.0,0,Withdrawn
546634,CCC,2014J,Critical,7.95,289.0,66.0,3.0,21.0,0,Withdrawn
1943214,EEE,2014J,Critical,7.95,658.0,63.0,2.0,47.0,0,Withdrawn
591986,BBB,2014J,Critical,7.95,241.0,75.67,3.0,22.0,1,Withdrawn
382160,FFF,2013B,Critical,7.95,284.0,68.0,2.0,16.0,0,Withdrawn
141301,DDD,2014B,Critical,7.95,0.0,84.0,1.0,0.0,3,Withdrawn
116763,DDD,2014B,Critical,7.95,115.0,79.0,1.0,8.0,1,Withdrawn
2096918,CCC,2014B,Critical,7.95,209.0,60.56,9.0,10.0,0,Withdrawn
596049,FFF,2013J,Critical,7.95,114.0,76.0,1.0,8.0,0,Withdrawn
442753,FFF,2014B,Critical,7.95,1997.0,69.4,5.0,42.0,2,Withdrawn
600938,CCC,2014B,Critical,7.95,328.0,58.4,5.0,24.0,0,Withdrawn
430554,FFF,2013B,Critical,7.95,1056.0,56.75,4.0,60.0,0,Withdrawn
682787,DDD,2014J,Critical,7.95,85.0,70.0,1.0,12.0,0,Withdrawn
647348,FFF,2014J,Critical,7.94,332.0,69.0,2.0,10.0,0,Withdrawn
625614,CCC,2014B,Critical,7.94,1248.0,46.71,7.0,77.0,0,Withdrawn
647518,EEE,2014J,Critical,7.94,143.0,70.5,2.0,11.0,0,Withdrawn
606388,BBB,2013J,Critical,7.94,70.0,79.0,1.0,11.0,0,Withdrawn
649413,CCC,2014J,Critical,7.94,0.0,70.43,7.0,0.0,0,Withdrawn
268915,DDD,2014B,Critical,7.94,570.0,62.0,1.0,38.0,0,Withdrawn
477319,BBB,2013J,Critical,7.94,684.0,59.33,3.0,22.0,0,Withdrawn
2564333,CCC,2014J,Critical,7.94,503.0,66.25,8.0,24.0,1,Withdrawn
547755,BBB,2013B,Critical,7.94,1120.0,55.0,1.0,28.0,0,Withdrawn
263697,FFF,2013B,Critical,7.94,497.0,76.0,2.0,18.0,0,Withdrawn
638023,DDD,2014J,Critical,7.94,76.0,65.0,1.0,5.0,0,Withdrawn
535997,FFF,2014J,Critical,7.94,949.0,53.17,6.0,37.0,0,Withdrawn
244816,FFF,2013B,Critical,7.94,3071.0,50.6,5.0,99.0,1,Withdrawn
2685827,DDD,2013J,Critical,7.94,0.0,65.29,7.0,0.0,1,Withdrawn
554588,CCC,2014B,Critical,7.94,74.0,53.07,14.0,7.0,0,Withdrawn
625214,BBB,2014B,Critical,7.94,95.0,68.5,2.0,13.0,0,Withdrawn
2139273,CCC,2014J,Critical,7.94,138.0,65.2,5.0,12.0,1,Withdrawn
379563,FFF,2014J,Critical,7.94,114.0,70.0,1.0,7.0,0,Withdrawn
2479086,DDD,2013B,Critical,7.94,1253.0,51.43,7.0,69.0,0,Withdrawn
386121,FFF,2014J,Critical,7.94,379.0,76.0,2.0,18.0,0,Withdrawn
551528,EEE,2014B,Critical,7.94,397.0,62.2,5.0,27.0,0,Withdrawn
509148,CCC,2014J,Critical,7.94,204.0,70.5,2.0,11.0,0,Withdrawn
199261,CCC,2014J,Critical,7.94,402.0,60.67,3.0,11.0,0,Withdrawn
622790,DDD,2014B,Critical,7.94,686.0,61.0,1.0,41.0,0,Withdrawn
688683,CCC,2014J,Critical,7.94,12.0,74.0,1.0,3.0,0,Withdrawn
1771053,BBB,2013B,Critical,7.94,404.0,60.0,2.0,26.0,0,Withdrawn
556360,DDD,2013B,Critical,7.94,1047.0,65.0,2.0,41.0,0,Withdrawn
489313,DDD,2013B,Critical,7.94,60.0,77.0,1.0,4.0,0,Withdrawn
2094546,DDD,2013J,Critical,7.94,54.0,62.71,7.0,6.0,1,Withdrawn
2476144,BBB,2013J,Critical,7.94,0.0,65.0,10.0,0.0,0,Withdrawn
2252437,CCC,2014J,Critical,7.94,570.0,67.33,6.0,40.0,1,Withdrawn
603910,BBB,2013J,Critical,7.94,244.0,66.67,3.0,19.0,0,Withdrawn
465619,CCC,2014J,Critical,7.94,173.0,63.71,7.0,20.0,1,Withdrawn
623352,FFF,2014B,Critical,7.94,545.0,68.0,1.0,26.0,0,Withdrawn
632958,FFF,2014B,Critical,7.94,603.0,65.5,2.0,40.0,0,Withdrawn
630657,CCC,2014B,Critical,7.94,93.0,69.33,3.0,8.0,0,Withdrawn
568998,FFF,2013J,Critical,7.94,246.0,66.67,3.0,16.0,0,Withdrawn
501123,DDD,2014B,Critical,7.94,59.0,71.0,1.0,10.0,0,Withdrawn
581744,CCC,2014B,Critical,7.93,248.0,59.5,6.0,15.0,0,Withdrawn
681735,FFF,2014J,Critical,7.93,343.0,65.0,2.0,31.0,0,Withdrawn
645962,DDD,2014J,Critical,7.93,289.0,57.4,5.0,26.0,0,Withdrawn
360024,FFF,2013B,Critical,7.93,1090.0,65.67,3.0,74.0,1,Withdrawn
269245,FFF,2013J,Critical,7.93,607.0,69.0,2.0,19.0,0,Withdrawn
498793,DDD,2013J,Critical,7.93,427.0,62.75,4.0,33.0,0,Withdrawn
341839,FFF,2013J,Critical,7.93,688.0,65.0,2.0,47.0,0,Withdrawn
588175,CCC,2014B,Critical,7.93,0.0,74.67,3.0,0.0,0,Withdrawn
544612,DDD,2014J,Critical,7.93,1133.0,51.67,3.0,55.0,0,Withdrawn
633732,FFF,2014B,Critical,7.93,768.0,66.0,1.0,26.0,0,Withdrawn
383420,GGG,2013J,Critical,7.93,0.0,67.44,9.0,0.0,0,Withdrawn
504749,DDD,2014J,Critical,7.93,281.0,67.5,4.0,27.0,0,Withdrawn
529287,EEE,2014J,Critical,7.93,785.0,63.0,2.0,53.0,0,Withdrawn
582309,GGG,2013J,Critical,7.93,40.0,65.0,1.0,8.0,0,Withdrawn
611245,FFF,2013J,Critical,7.93,235.0,66.67,3.0,8.0,0,Withdrawn
690867,DDD,2014J,Critical,7.93,269.0,64.75,4.0,22.0,0,Withdrawn
2389754,CCC,2014B,Critical,7.93,264.0,60.29,7.0,18.0,0,Withdrawn
528270,BBB,2013B,Critical,7.93,0.0,66.67,3.0,0.0,0,Withdrawn
470037,FFF,2013J,Critical,7.93,432.0,72.0,1.0,15.0,0,Withdrawn
2694139,FFF,2014J,Critical,7.93,1382.0,54.33,3.0,65.0,0,Withdrawn
2175266,DDD,2013J,Critical,7.93,433.0,58.25,4.0,53.0,0,Withdrawn
507671,CCC,2014J,Critical,7.93,0.0,78.33,3.0,0.0,1,Withdrawn
1858523,BBB,2013B,Critical,7.93,314.0,59.89,9.0,38.0,0,Withdrawn
627680,BBB,2014B,Critical,7.93,90.0,64.67,3.0,6.0,0,Withdrawn
678639,FFF,2014J,Critical,7.93,1092.0,68.0,1.0,43.0,0,Withdrawn
541040,CCC,2014J,Critical,7.93,634.0,64.6,5.0,50.0,0,Withdrawn
260355,AAA,2013J,Critical,7.93,426.0,57.5,3.0,43.0,0,Withdrawn
601175,CCC,2014B,Critical,7.93,204.0,58.67,6.0,12.0,0,Withdrawn
607966,CCC,2014B,Critical,7.93,111.0,64.83,6.0,5.0,0,Withdrawn
574523,CCC,2014J,Critical,7.93,73.0,67.17,6.0,2.0,1,Withdrawn
641134,GGG,2014J,Critical,7.93,128.0,68.33,3.0,13.0,0,Withdrawn
2558365,FFF,2014B,Critical,7.93,270.0,63.71,7.0,22.0,0,Withdrawn
627935,EEE,2014J,Critical,7.93,308.0,71.0,1.0,20.0,0,Withdrawn
674393,DDD,2014J,Critical,7.93,630.0,60.0,1.0,42.0,0,Withdrawn
572532,FFF,2013J,Critical,7.93,827.0,69.33,3.0,27.0,0,Withdrawn
520349,DDD,2014B,Critical,7.93,240.0,51.3,10.0,33.0,1,Withdrawn
560870,DDD,2013J,Critical,7.93,166.0,76.0,1.0,9.0,0,Withdrawn
614633,DDD,2014B,Critical,7.93,451.0,69.75,4.0,27.0,0,Withdrawn
1601739,DDD,2014J,Critical,7.93,220.0,66.0,3.0,30.0,1,Withdrawn
2558893,DDD,2014J,Critical,7.93,680.0,48.4,5.0,48.0,0,Withdrawn
372812,CCC,2014B,Critical,7.93,93.0,77.0,1.0,7.0,0,Withdrawn
1456619,AAA,2014J,Critical,7.93,706.0,63.0,1.0,34.0,1,Withdrawn
600963,DDD,2013J,Critical,7.93,1048.0,46.17,6.0,65.0,0,Withdrawn
386121,CCC,2014B,Critical,7.92,236.0,76.0,2.0,22.0,0,Withdrawn
2023561,BBB,2013J,Critical,7.92,136.0,90.0,2.0,8.0,5,Withdrawn
689198,DDD,2014J,Critical,7.92,202.0,65.0,1.0,18.0,0,Withdrawn
648725,FFF,2014J,Critical,7.92,401.0,70.0,1.0,8.0,0,Withdrawn
648130,AAA,2014J,Critical,7.92,447.0,53.0,5.0,52.0,0,Withdrawn
381722,BBB,2013B,Critical,7.92,106.0,73.0,1.0,13.0,0,Withdrawn
502557,DDD,2014J,Critical,7.92,801.0,67.67,3.0,43.0,1,Withdrawn
645366,FFF,2014J,Critical,7.92,692.0,70.0,1.0,30.0,0,Withdrawn
633384,CCC,2014B,Critical,7.92,495.0,55.86,7.0,23.0,0,Withdrawn
591655,CCC,2014B,Critical,7.92,92.0,56.86,7.0,17.0,0,Withdrawn
595992,CCC,2014B,Critical,7.92,192.0,66.0,5.0,10.0,0,Withdrawn
535542,FFF,2014J,Critical,7.92,749.0,64.0,1.0,23.0,0,Withdrawn
598757,CCC,2014B,Critical,7.92,0.0,63.67,3.0,0.0,0,Withdrawn
413580,DDD,2013B,Critical,7.92,482.0,55.75,8.0,37.0,0,Withdrawn
440851,FFF,2013B,Critical,7.92,843.0,66.25,8.0,25.0,2,Withdrawn
626539,FFF,2014J,Critical,7.92,153.0,69.33,7.0,12.0,1,Withdrawn
526124,CCC,2014J,Critical,7.92,108.0,71.5,2.0,12.0,0,Withdrawn
2139273,CCC,2014B,Critical,7.92,0.0,65.2,5.0,0.0,0,Withdrawn
536210,DDD,2013B,Critical,7.92,865.0,62.67,6.0,44.0,0,Withdrawn
580689,EEE,2013J,Critical,7.92,991.0,61.2,5.0,50.0,0,Withdrawn
698357,BBB,2014J,Critical,7.92,322.0,56.33,3.0,37.0,0,Withdrawn
419228,FFF,2013B,Critical,7.92,203.0,73.0,2.0,13.0,1,Withdrawn
555132,DDD,2014B,Critical,7.92,268.0,64.2,5.0,19.0,0,Withdrawn
487247,DDD,2013B,Critical,7.92,872.0,59.4,5.0,47.0,1,Withdrawn
335922,DDD,2014J,Critical,7.92,88.0,77.5,2.0,18.0,1,Withdrawn
650850,CCC,2014J,Critical,7.92,609.0,59.62,8.0,27.0,0,Withdrawn
594258,FFF,2014B,Critical,7.92,409.0,54.29,14.0,25.0,0,Withdrawn
560920,BBB,2014B,Critical,7.92,147.0,75.0,2.0,17.0,1,Withdrawn
430516,DDD,2013B,Critical,7.92,29.0,74.67,3.0,3.0,1,Withdrawn
406326,CCC,2014J,Critical,7.92,249.0,67.0,1.0,7.0,0,Withdrawn
621478,GGG,2014B,Critical,7.92,28.0,70.0,1.0,3.0,0,Withdrawn
271526,CCC,2014J,Critical,7.92,147.0,54.5,8.0,7.0,0,Withdrawn
531205,BBB,2013B,Critical,7.92,85.0,70.5,3.0,8.0,0,Withdrawn
490313,CCC,2014J,Critical,7.92,421.0,58.0,5.0,48.0,0,Withdrawn
500440,CCC,2014J,Critical,7.92,7.0,75.5,2.0,1.0,0,Withdrawn
618606,CCC,2014B,Critical,7.92,1323.0,56.8,5.0,37.0,0,Withdrawn
2216442,CCC,2014J,Critical,7.91,82.0,72.67,3.0,8.0,0,Withdrawn
649020,FFF,2014J,Critical,7.91,225.0,70.0,1.0,15.0,0,Withdrawn
438313,CCC,2014B,Critical,7.91,366.0,63.75,8.0,9.0,0,Withdrawn
1456619,AAA,2013J,Critical,7.91,467.0,63.0,1.0,22.0,0,Withdrawn
1686521,AAA,2013J,Critical,7.91,643.0,68.0,1.0,29.0,0,Withdrawn
370100,DDD,2014J,Critical,7.91,288.0,62.67,3.0,21.0,0,Withdrawn
634107,DDD,2014B,Critical,7.91,514.0,69.0,1.0,27.0,0,Withdrawn
622430,CCC,2014B,Critical,7.91,0.0,63.0,12.0,0.0,0,Withdrawn
523583,DDD,2013J,Critical,7.91,275.0,70.5,4.0,15.0,0,Withdrawn
629748,CCC,2014J,Critical,7.91,304.0,67.0,1.0,7.0,0,Withdrawn
560117,BBB,2013B,Critical,7.91,225.0,50.83,12.0,29.0,0,Withdrawn
552234,CCC,2014B,Critical,7.91,906.0,70.0,1.0,22.0,0,Withdrawn
626607,DDD,2014B,Critical,7.91,1610.0,32.67,6.0,147.0,0,Withdrawn
385034,BBB,2013B,Critical,7.91,251.0,65.67,3.0,25.0,0,Withdrawn
608727,FFF,2013J,Critical,7.91,0.0,70.75,4.0,0.0,0,Withdrawn
590668,BBB,2013J,Critical,7.91,92.0,63.67,6.0,9.0,0,Withdrawn
2590531,FFF,2014B,Critical,7.91,887.0,66.0,2.0,43.0,0,Withdrawn
596432,CCC,2014B,Critical,7.91,2.0,74.0,2.0,1.0,0,Withdrawn
523334,CCC,2014J,Critical,7.91,344.0,67.33,3.0,27.0,0,Withdrawn
599957,FFF,2013J,Critical,7.91,596.0,73.0,2.0,22.0,0,Withdrawn
510169,EEE,2013J,Critical,7.91,90.0,71.0,2.0,9.0,0,Withdrawn
721259,AAA,2013J,Critical,7.91,1228.0,65.0,2.0,27.0,0,Withdrawn
394218,CCC,2014J,Critical,7.91,0.0,56.17,12.0,0.0,0,Withdrawn
617150,FFF,2014J,Critical,7.91,1885.0,64.0,2.0,67.0,0,Withdrawn
184720,FFF,2013J,Critical,7.91,441.0,71.25,4.0,35.0,2,Withdrawn
590974,CCC,2014B,Critical,7.91,156.0,64.0,4.0,20.0,0,Withdrawn
328797,FFF,2014B,Critical,7.91,0.0,65.75,4.0,0.0,0,Withdrawn
